Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin,revenue,Price Category,Demand Score,Promotion Flag,PC1,PC2,PCA_Cluster,Cluster Name
215705,front of store,no,clothing,yes,1009,zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,textured textured pocket overshirt khaki,knit shirt in viscose blend fabric. mock neck and short sleeves. rib trim.,63.99,USD,sweaters,woman,winter,polyester,bangladesh,64565.91,premium,52,0,1.4419226030708625,-0.18801848309877756,2,"Premium Products (High Price, High Revenue)"
215706,front of store,no,clothing,yes,848,zara,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html,knit viscose blend knit t-shirt charcoal,jacket with lightly padded interior. lapel collar and long sleeves with buttoned cuffs. flap pockets at chest and welt pockets at hip. front button closure.,25.99,USD,jackets,woman,spring,cotton,brazil,22039.52,cheap,25,0,-1.0726729811785518,-1.1015434763972531,0,"Basic Products (Low Price, No Promo)"
215707,end-cap,no,clothing,no,785,zara,https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html,double-breasted flared fit cargo jeans white,v-neck cropped sweater with long sleeves. front patch pockets. contrast topstitching.,49.95,USD,shoes,woman,autumn,wool,china,39210.75,premium,12,0,0.2865636636247169,-1.1443052608231938,0,"Basic Products (Low Price, No Promo)"
215708,end-cap,no,clothing,no,1043,zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,ribbed longline quilted jacket stone,jacket with lightly padded interior. rib collar and long sleeves. flap pockets at waist. rib trim. front asymmetric zip closure.,32.0,USD,jackets,woman,winter,cotton,portugal,33376.0,medium,55,0,-0.5716488250175127,-0.32676499825674005,0,"Basic Products (Low Price, No Promo)"
215709,end-cap,no,clothing,yes,768,zara,https://www.zara.com/us/en/cropped-textured-jacket-p01538410.html,textured basic 100% wool sweater sand #3,straight fit blazer. notched lapel collar and long sleeves with buttoned cuffs. welt pocket at chest and flap pockets at hip. interior pocket. back vents. front button closure.,25.99,USD,jackets,man,autumn,wool,turkey,19960.32,cheap,10,0,-1.0906385199479531,-1.3847888665472416,0,"Basic Products (Low Price, No Promo)"
215710,aisle,no,clothing,yes,825,zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p04302305.html,regular suede fisherman sandals navy,wool and silk blend top. high collar and long sleeves.,19.99,USD,t-shirts,man,spring,linen,vietnam,16491.75,cheap,20,0,-1.4306213804538688,-1.2808614660746482,0,"Basic Products (Low Price, No Promo)"
215711,end-cap,yes,clothing,no,1273,zara,https://www.zara.com/us/en/overshirt-p00706623.html,basic knit sweater navy,boxy fit jacket. lapel collar and long sleeves with buttoned cuffs. patch pockets at hip. washed effect.asymmetric hem with side vents. front button closure.,93.99,USD,sweaters,woman,winter,polyester,morocco,119649.26999999999,premium,67,1,4.005487857743807,1.540156872041379,2,"Premium Products (High Price, High Revenue)"
215712,end-cap,no,clothing,yes,959,zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,linen contrast topstitching crop knit sweater sky blue,boxy fit overshirt. lapel collar and short sleeves. front snap button closure.,63.95,USD,shoes,woman,summer,cotton,spain,61328.05,premium,46,0,1.3578965322087848,-0.40412867225946464,2,"Premium Products (High Price, High Revenue)"
215713,aisle,no,clothing,no,848,zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,knit sweater with pearls charcoal #3,relaxed fit t-shirt with round neck and short sleeves.,19.99,USD,jackets,woman,spring,cotton,cambodia,16951.52,cheap,25,0,-1.4249664112043197,-1.1347839920216536,0,"Basic Products (Low Price, No Promo)"
215714,end-cap,no,clothing,no,960,zara,https://www.zara.com/us/en/faux-leather-jacket-p08281345.html,cotton jacket burgundy,jacket made of wool blend fabric. pointed lapel collar and long sleeves with buttoned cuffs. welt pockets at chest and flap pockets at hip. interior pocket. back vents. front double breasted button closure.,19.99,USD,jackets,woman,autumn,wool blend,bangladesh,19190.399999999998,cheap,46,0,-1.3943538566287188,-0.7365503016412067,0,"Basic Products (Low Price, No Promo)"
215715,front of store,no,clothing,no,809,zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p03833302.html,cropped herringbone textured jacket burgundy,jacket made of technical fabric with lightly padded interior. rib high collar. long sleeves with elastic cuffs. patch pockets at hip. front zip closure.,15.95,USD,t-shirts,man,autumn,polyester,portugal,12903.55,cheap,17,0,-1.6586375763164207,-1.321685199492664,0,"Basic Products (Low Price, No Promo)"
215716,front of store,no,clothing,no,855,zara,https://www.zara.com/us/en/faux-shearling-lined-suede-boots-p12050320.html,slim knit sweater with piping ivory,relaxed fit overshirt made of 25% wool fabric. lapel collar and long sleeves with buttoned cuffs. patch pocket at chest and side pockets at hip. front button closure.,29.95,USD,jackets,man,autumn,wool,morocco,25607.25,medium,26,0,-0.8264261478133039,-1.0837667720268727,0,"Basic Products (Low Price, No Promo)"
215717,front of store,yes,clothing,yes,1510,zara,https://www.zara.com/us/en/bomber-jacket-p06318502.html,relaxed braided color block sweater stone,overshirt made of stretchy fabric. lapel collar and long sleeves with snap buttoned cuffs. chest patch pockets. front snap button closure.,29.95,USD,jackets,woman,winter,acrylic,vietnam,45224.5,medium,89,1,-0.47982536935776776,1.5762071921698975,1,"Promotion Hits (Low Price, High Volume)"
215718,end-cap,yes,clothing,yes,1317,zara,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html,faux shearling plaid jacket taupe,jacket made of technical fabric with padded interior. high collar and long sleeves with elastic cuffs. front pockets with hidden zip closure. elastic hem. front zip closure.,23.99,USD,sweaters,woman,autumn,polyester,portugal,31594.829999999998,cheap,71,1,-1.0396177503445452,0.8090128206152506,1,"Promotion Hits (Low Price, High Volume)"
215719,end-cap,yes,clothing,no,1483,zara,https://www.zara.com/us/en/suede-jacket-p02521102.html,knit oversize fit t-shirt charcoal,round neck long sleeve sweater. contrasting piping detail. rib trim.,12.95,USD,jackets,woman,spring,linen blend,brazil,19204.85,cheap,87,1,-1.8682868236461216,1.143129509228544,1,"Promotion Hits (Low Price, High Volume)"
215720,aisle,no,clothing,yes,857,zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,high-waist cable knit metallic sweater white,flared jeans. patch pockets with flaps at hip. patch pocket appliqués at legs. washed effect. adjustable hem with zippers. front zipper and crossover button closure.,19.95,USD,t-shirts,woman,autumn,wool,india,17097.149999999998,cheap,27,0,-1.3995742895561056,-1.0584646749555429,0,"Basic Products (Low Price, No Promo)"
215721,end-cap,no,clothing,no,913,zara,https://www.zara.com/us/en/woven-leather-slides-p12708320.html,utility retro high top sneakers taupe,cotton blend sweater. round neck and long sleeves. contrast interior. rib trim.,49.95,USD,sweaters,man,winter,wool,brazil,45604.350000000006,premium,38,0,0.44243130299883265,-0.7001960949941067,0,"Basic Products (Low Price, No Promo)"
215722,end-cap,yes,clothing,yes,1350,zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,quilted denim shirt khaki,long sleeve high collar cropped sweater. frayed hem.,35.95,USD,jackets,woman,autumn,wool,china,48532.50000000001,medium,74,1,-0.1309966233807091,1.0768161099314495,1,"Promotion Hits (Low Price, High Volume)"
215723,front of store,no,clothing,no,948,zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html,satin chunky sole canvas lace-up boots sand,vest made of viscose and wool blend fabric. v-neckline. patch pockets at hip. front zip closure.,33.99,USD,sweaters,woman,winter,wool,turkey,32222.52,medium,44,0,-0.49525299694532154,-0.6093209540333907,0,"Basic Products (Low Price, No Promo)"
215724,aisle,yes,clothing,yes,1395,zara,https://www.zara.com/us/en/suede-retro-sneakers-p12309320.html,slim oversize fit t-shirt,jacket made of technical fabric. high collar and long sleeves with adjustable cuffs with snap button straps. flap patch pockets at hip. adjustable drawstring hem. washed effect. front zip hidden by a snap button flap.,18.99,USD,jackets,man,summer,cotton,bangladesh,26491.05,cheap,78,1,-1.3841384940636365,0.9479975486609751,1,"Promotion Hits (Low Price, High Volume)"
215725,aisle,yes,clothing,yes,1448,zara,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,embroidered cropped bomber jacket limited edition ivory,jacket made of faux leather fabric. lapel collar with snap button details. long sleeves with zip cuffs. front zip pockets at chest and hip. interior pocket. asymmetric front closure with metal zipper.,41.99,USD,jackets,woman,spring,cotton,vietnam,60801.520000000004,medium,83,1,0.3799331555301896,1.4384894435944755,1,"Promotion Hits (Low Price, High Volume)"
215726,front of store,yes,clothing,yes,1379,zara,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,relaxed retro high top sneakers black,relaxed fit overshirt. lapel collar and long sleeves with buttoned cuffs. side hidden in-seam pockets. front button closure.,60.95,USD,shoes,woman,winter,viscose,china,84050.05,premium,76,1,1.7861638802552473,1.5493160041791048,2,"Premium Products (High Price, High Revenue)"
215727,end-cap,yes,clothing,yes,1485,zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,houndstooth suit jacket grey,faux leather jacket with padded interior. lapel collar and long sleeves with snap buttoned cuffs. welt pockets at hip and interior pocket. elastic hem. front zip hidden by a snap button flap.,29.99,USD,sweaters,man,winter,viscose,turkey,44535.149999999994,medium,87,1,-0.5012815620822146,1.4196419181494648,1,"Promotion Hits (Low Price, High Volume)"
215728,front of store,no,clothing,no,1005,zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,relaxed 100% linen overshirt white,padded jacket made of technical fabric. high collar and long sleeves. welt pockets at hip. elasticized trim. front zip closure.,54.95,USD,jackets,man,summer,linen,cambodia,55224.75,premium,52,0,0.8482951058443714,-0.37058438317026055,2,"Premium Products (High Price, High Revenue)"
215729,end-cap,yes,clothing,yes,1263,zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,relaxed flared fit cargo jeans navy,varsity jacket with elastic collar and long sleeves. welt pockets at hip and interior pocket. embroidered appliqué and contrast front and back patches. rib trim. front snap button closure.,12.99,USD,sweaters,woman,spring,denim,bangladesh,16406.37,cheap,66,1,-1.8578254247481472,0.4767266368611181,1,"Promotion Hits (Low Price, High Volume)"
215730,aisle,no,clothing,yes,777,zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,abstract print knit t-shirt white,cropped jacket made of technical fabric. hooded high collar and long sleeves with adjustable snap button cuffs. front patch pockets with flaps at hips. adjustable hem with side elastics. front zip hidden by a snap button flap.,49.99,USD,jackets,woman,spring,linen,turkey,38842.23,premium,11,0,0.2618805054506702,-1.214162139578745,0,"Basic Products (Low Price, No Promo)"
215731,front of store,no,clothing,no,889,zara,https://www.zara.com/us/en/abstract-print-t-shirt-p06224403.html,double-breasted utility pocket jacket charcoal,slim fit jacket. notched lapel collar. long sleeves with buttoned cuffs. welt pocket at chest and flap pockets at hip. interior pocket. back vents. front button closure.,49.95,USD,t-shirts,woman,autumn,polyester,india,44405.55,premium,34,0,0.39479376540385364,-0.7907615916414935,0,"Basic Products (Low Price, No Promo)"
215732,end-cap,no,clothing,yes,941,zara,https://www.zara.com/us/en/strap-sandals-p12765320.html,linen boucle textured vest olive,retro sneakers,39.99,USD,t-shirts,woman,summer,linen,bangladesh,37630.590000000004,medium,43,0,-0.13737836544629087,-0.6290232067819458,0,"Basic Products (Low Price, No Promo)"
215733,end-cap,no,clothing,no,820,zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,slim cashmere blend knit sweater,vest made of viscose and wool blend fabric. v-neckline. patch pockets at hip. front zip closure.,76.99,USD,jackets,woman,winter,wool,morocco,63131.799999999996,premium,19,0,1.9155154107007253,-0.816777615312373,2,"Premium Products (High Price, High Revenue)"
215734,aisle,yes,clothing,no,1384,zara,https://www.zara.com/us/en/multipiece-sneakers-p12318220.html,relaxed quilted structured overshirt grey,straight fit jacket made of wool blend fabric. notched lapel collar and long sleeves with buttoned cuffs. welt pockets at chest and flap pockets at hip. interior pocket. central vent at back hem. front button closure.,14.95,USD,shoes,man,winter,wool blend,bangladesh,20690.8,cheap,77,1,-1.6819116481121459,0.8927222969874066,1,"Promotion Hits (Low Price, High Volume)"
215735,aisle,no,clothing,no,948,zara,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,knit asymmetric cropped knit sweater,cropped jacket. lapel collar and long sleeves. front utility pockets with zip closure. washed effect. elastic hem. adjustable hem with side elastics. front zip closure.,31.0,USD,jackets,man,winter,wool,turkey,29388.0,medium,44,0,-0.6901811142138267,-0.7121054782421006,0,"Basic Products (Low Price, No Promo)"
215736,aisle,yes,clothing,no,1542,zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,slim braided color block sweater brown,regular fit overshirt. lapel collar and long sleeves with buttoned cuffs. front zip closure.,37.0,USD,t-shirts,woman,winter,acrylic,portugal,57054.0,medium,91,1,0.10622454622227687,1.786483063731873,1,"Promotion Hits (Low Price, High Volume)"
215737,front of store,yes,clothing,yes,1362,zara,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,padded corduroy overshirt ecru,lightweight jacket made of technical fabric. round neck and long sleeves. welt pockets at hip. interior pocket. rib trim. front zip closure.,41.95,USD,t-shirts,woman,autumn,viscose,bangladesh,57135.9,medium,75,1,0.32162410444576844,1.182250580104276,1,"Promotion Hits (Low Price, High Volume)"
215738,aisle,no,clothing,no,915,zara,https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html,foil knit crop sweater sky blue,oversized t-shirt. round neck and short sleeves.,49.0,USD,jackets,woman,spring,linen,china,44835.0,premium,39,0,0.35314166630907895,-0.7315672126151381,0,"Basic Products (Low Price, No Promo)"
215739,end-cap,no,clothing,no,955,zara,https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html,belted bomber jacket ecru,sweater made with 31% wool and 28% alpaca. round neck and long sleeves.,19.99,USD,jackets,woman,autumn,wool blend,bangladesh,19090.449999999997,cheap,45,0,-1.3951976546592209,-0.7521416284768799,0,"Basic Products (Low Price, No Promo)"
215740,aisle,yes,clothing,yes,1459,zara,https://www.zara.com/us/en/padded-corduroy-overshirt-p01063400.html,satin suit jacket in 100% linen sky blue,straight fit jacket made of wool blend fabric. notched lapel collar and long sleeves with buttoned cuffs. welt pockets at chest and flap pockets at hip. interior pocket. central vent at back hem. front button closure.,18.99,USD,sweaters,man,summer,cotton,turkey,27706.409999999996,cheap,84,1,-1.3756604572347129,1.1507223652524214,1,"Promotion Hits (Low Price, High Volume)"
215741,aisle,no,clothing,no,863,zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,faux suede patch jacket sand #4,roomy jacket made of lightweight fabric. lapel collar and long sleeves with elastic cuffs. contrasting patch appliqués with embroidery at front and back. front pouch pocket. elastic hem. front zip closure.,89.95,USD,sweaters,woman,autumn,cotton,china,77626.85,premium,28,0,2.7332136990779783,-0.6424914906136678,2,"Premium Products (High Price, High Revenue)"
215742,front of store,yes,clothing,yes,1339,zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,double-breasted faux leather oversized jacket limited edition white,quilted jacket made of technical fabric. lapel collar and long sleeves. welt pockets at hip. rib trim. front zip closure.,82.99,USD,jackets,woman,autumn,viscose,vietnam,111123.60999999999,premium,73,1,3.330174490986416,1.6188993351863628,2,"Premium Products (High Price, High Revenue)"
215743,aisle,no,clothing,no,750,zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,structured utility pocket jacket black,jacket made of wool blend fabric. pointed lapel collar and long sleeves with buttoned cuffs. welt pockets at chest and flap pockets at hip. interior pocket. back vents. front double breasted button closure.,59.95,USD,sweaters,man,autumn,wool,spain,44962.5,premium,7,0,0.7935990614397876,-1.2974319097442315,0,"Basic Products (Low Price, No Promo)"
215744,end-cap,no,clothing,yes,789,zara,https://www.zara.com/us/en/plaid-overshirt-p04266381.html,regular oversized bomber jacket taupe,overshirt made of stretchy fabric. lapel collar and long sleeves with snap buttoned cuffs. chest patch pockets. front snap button closure.,22.99,USD,t-shirts,woman,autumn,viscose,china,18139.11,cheap,13,0,-1.246499228998799,-1.2653799953633744,0,"Basic Products (Low Price, No Promo)"
215745,front of store,yes,clothing,yes,1423,zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,ribbed baggy fit jeans taupe,cropped fit t-shirt with round neck and short sleeves. contrasting front and back prints. washed effect.,66.0,USD,shoes,woman,summer,linen,bangladesh,93918.0,premium,81,1,2.2310507119128,1.759315278946176,2,"Premium Products (High Price, High Revenue)"
215746,front of store,yes,clothing,no,1337,zara,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html,relaxed retro sneakers,cropped fit knit shirt. round neck and long sleeves. washed effect.,25.95,USD,jackets,woman,autumn,acrylic,morocco,34695.15,cheap,72,1,-0.8847449494769173,0.9011992833753713,1,"Promotion Hits (Low Price, High Volume)"
215747,end-cap,no,clothing,no,977,zara,https://www.zara.com/us/en/suede-penny-loafers-p12644320.html,double-breasted baggy fit jeans limited edition black,relaxed fit overshirt made with cotton fabric. lapel collar and long sleeves with buttoned cuffs. flap patch pockets at chest and side hip pockets. front button closure.,17.0,USD,jackets,man,winter,denim,india,16609.0,cheap,48,0,-1.5633234672249108,-0.7322011551029111,0,"Basic Products (Low Price, No Promo)"
215748,end-cap,no,clothing,yes,823,zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html,regular fine knit sweater,jacket made of cotton and linen blend fabric. lapel collar and long sleeves with buttoned cuffs. patch pocket at chest and side pockets at hip. elastic hem. front zip closure.,79.99,USD,sweaters,woman,spring,cotton,bangladesh,65831.76999999999,premium,20,0,2.0469748364839857,-0.8975401254666588,2,"Premium Products (High Price, High Revenue)"
215749,front of store,yes,clothing,no,1411,zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,belted double faced jacket taupe,sweater made with 20% wool and 17% alpaca. crew neck and long sleeves. tonal rib trim.,35.99,USD,t-shirts,man,winter,wool,turkey,50781.89,medium,80,1,-0.06561374493037138,1.2622244057983358,1,"Promotion Hits (Low Price, High Volume)"
215750,end-cap,no,clothing,yes,879,zara,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,embroidered embroidered forest jacket ecru,straight fit blazer. pointed lapel collar and long sleeves with buttoned cuffs. welt pockets at hip and interior pocket. central back vent at hem. front button closure.,19.95,USD,jackets,man,spring,viscose,brazil,17536.05,cheap,31,0,-1.4359694480594427,-1.1135378110851104,0,"Basic Products (Low Price, No Promo)"
215751,aisle,no,clothing,yes,998,zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html,relaxed vintage effect leather bomber jacket stone,jacket made of wool blend fabric. lapel collar and long sleeves. welt pockets at hip and interior pocket. rib trim. front zip closure.,22.99,USD,shoes,woman,winter,wool,vietnam,22944.019999999997,cheap,51,0,-1.161129796533742,-0.5351098254812712,0,"Basic Products (Low Price, No Promo)"
215752,aisle,no,clothing,no,698,zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,structured acid wash denim jacket white,long sleeve round neck sweater. side vents at hem. rib trim.,39.0,USD,jackets,man,autumn,wool,bangladesh,27222.0,medium,3,0,-0.41197205993987795,-1.5646155054879116,0,"Basic Products (Low Price, No Promo)"
215753,front of store,no,clothing,yes,1026,zara,https://www.zara.com/us/en/leather-jacket-p05479400.html,suede strap sandals burgundy,jacket made of technical fabric with lightly padded interior. rib high collar. long sleeves with elastic cuffs. patch pockets at hip. front zip closure.,43.99,USD,sweaters,woman,summer,polyester,china,45133.740000000005,medium,53,0,0.17201879123902097,-0.31086662303886375,0,"Basic Products (Low Price, No Promo)"
215754,front of store,yes,clothing,no,1286,zara,https://www.zara.com/us/en/ripped-denim-jacket-p01538470.html,vintage effect leather bomber jacket olive #3,relaxed fit overshirt. lapel collar and long sleeves. chest patch pocket. front snap button closure.,52.99,USD,sweaters,woman,autumn,polyester,cambodia,68145.14,premium,68,1,1.0472551852542826,1.0513476836885838,2,"Premium Products (High Price, High Revenue)"
215755,end-cap,yes,clothing,yes,1355,zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,oversized faux shearling lined suede boots beige,relaxed fit overshirt made of wool blend fabric. lapel collar and long sleeves with buttoned cuffs. welt pockets at hip. front zip closure.,31.99,USD,jackets,man,winter,wool,india,43346.45,medium,74,1,-0.40582414497230884,1.026439871020215,1,"Promotion Hits (Low Price, High Volume)"
215756,front of store,yes,clothing,yes,1391,zara,https://www.zara.com/us/en/suede-penny-loafers-p12644320.html,relaxed textured jacket ecru,jacket made of waxed finish fabric with lightly padded interior. contrast fabric lapel collar. long sleeves. patch pockets at hip. interior pocket. slightly cropped length. front hidden zip and button closure.,60.0,USD,jackets,woman,winter,polyester,bangladesh,83460.0,premium,78,1,1.7289758917536593,1.5778604831024325,2,"Premium Products (High Price, High Revenue)"
215757,aisle,yes,clothing,yes,1514,zara,https://www.zara.com/us/en/hooded-quilted-jacket-p00029501.html,pleated hooded quilted jacket white,jacket made of technical fabric with brushed interior. high collar with adjustable hood. long sleeves with cuffs and adhesive straps. zip pockets at chest and hip. front zip closure.,20.99,USD,jackets,woman,autumn,polyester,bangladesh,31778.859999999997,cheap,89,1,-1.2196330076655584,1.385471453772356,1,"Promotion Hits (Low Price, High Volume)"
215758,front of store,yes,clothing,yes,1167,zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,high-waist striped textured overshirt charcoal,regular fit overshirt with lightly padded interior. lapel collar and long sleeves with buttoned cuffs. flap pockets at hip. front button closure.,70.0,USD,jackets,man,autumn,polyester,cambodia,81690.0,premium,61,1,2.0622192105303063,0.7137871400719039,2,"Premium Products (High Price, High Revenue)"
215759,aisle,no,clothing,no,865,zara,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html,cropped bomber jacket limited edition khaki,overshirt made of stretchy fabric. lapel collar and long sleeves with snap buttoned cuffs. chest patch pockets. front snap button closure.,19.99,USD,jackets,man,spring,linen,turkey,17291.35,cheap,29,0,-1.4292559389330912,-1.1536739167590822,0,"Basic Products (Low Price, No Promo)"
215760,end-cap,no,clothing,no,799,zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,wool blend felt texture jacket brown #3,high collar sweater with front zipper. long sleeves. rib trim.,86.99,USD,jackets,woman,winter,wool blend,china,69505.01,premium,15,0,2.4377693374982603,-0.8527302510446312,2,"Premium Products (High Price, High Revenue)"
215761,front of store,no,clothing,yes,900,zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html,quilted leather biker jacket ivory,jacket made of faux suede fabric. rib elastic collar and long sleeves. welt pockets at hip. rib trim. front zip closure.,49.99,USD,jackets,woman,spring,viscose,china,44991.0,premium,36,0,0.39017301895875656,-0.7815768411320134,0,"Basic Products (Low Price, No Promo)"
215762,aisle,yes,clothing,yes,1335,zara,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,slim washed effect bomber jacket navy,sweater with high collar and long sleeves. front pocket. side vents at hem. rib trim.,82.95,USD,sweaters,woman,winter,wool,bangladesh,110738.25,premium,72,1,3.3538581058619896,1.6768527553016743,2,"Premium Products (High Price, High Revenue)"
215763,end-cap,yes,clothing,yes,1221,zara,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html,leather biker jacket white,jacket made of faux suede fabric. ribbed elastic high collar and long sleeve. welt pockets at hip. rib trim. front zip closure.,53.99,USD,jackets,woman,autumn,polyester,morocco,65921.79000000001,premium,63,1,1.0404904469386544,0.8250127537679316,2,"Premium Products (High Price, High Revenue)"
215764,aisle,no,clothing,no,954,zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,ribbed baggy fit jeans white,baggy jeans. self belt at waist. front pockets and back patch pockets. washed effect. front button closure.,33.95,USD,sweaters,woman,winter,denim,bangladesh,32388.300000000003,medium,45,0,-0.5041172475742771,-0.6015867623779532,0,"Basic Products (Low Price, No Promo)"
215765,aisle,no,clothing,no,802,zara,https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html,double-breasted faux shearling plaid jacket brown,oversized jacket made of technical fabric. high collar and long sleeves with pocket detail. welt pockets at hip and interior pocket. rib trim. adjustable asymmetric hem with side zippers. front zip closure.,59.95,USD,jackets,woman,spring,cotton,china,48079.9,premium,16,0,0.8566445143779926,-1.0829049245554014,0,"Basic Products (Low Price, No Promo)"
215766,aisle,no,clothing,no,932,zara,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html,high-waist mixed collar waxed jacket navy,cropped shirt. round neckline. contrasting front print. washed effect. irregular trim.,29.99,USD,jackets,woman,autumn,polyester,china,27950.68,medium,42,0,-0.7873190368589581,-0.7703057677709755,0,"Basic Products (Low Price, No Promo)"
215767,end-cap,no,clothing,yes,814,zara,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,oversized pocket denim jacket khaki,straight fit jacket made of dense stretch fabric. notched lapel collar and long sleeves with buttoned cuffs. welt pocket at chest and flap pockets at hip. interior pocket. back vents. front button closure.,35.99,USD,jackets,man,spring,denim,china,29295.86,medium,18,0,-0.5234626700761768,-1.2377317224833597,0,"Basic Products (Low Price, No Promo)"
215768,end-cap,yes,clothing,yes,1448,zara,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,belted cotton overshirt black,jacket made of wool blend fabric. lapel collar and long sleeves. welt pockets at hip. front zip closure.,31.99,USD,sweaters,woman,autumn,wool blend,china,46321.52,medium,83,1,-0.38158297223619647,1.3510681384136694,1,"Promotion Hits (Low Price, High Volume)"
215769,aisle,no,clothing,yes,856,zara,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,textured hiking boots burgundy,round neck long sleeve sweater. metallic fabric detail and frayed trim.,35.99,USD,t-shirts,woman,autumn,wool blend,china,30807.440000000002,medium,27,0,-0.46310851689375426,-0.9728505969609106,0,"Basic Products (Low Price, No Promo)"
215770,front of store,no,clothing,yes,1064,zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,embroidered v-neck knit sweater navy,varsity jacket made of faux suede fabric. double welt pockets at hip and interior pocket. front and back contrasting patch appliqués and embroidery. rib trim. front snap button closure.,66.99,USD,sweaters,woman,winter,wool blend,argentina,71277.36,premium,56,0,1.7237191486581989,0.05736128565223233,2,"Premium Products (High Price, High Revenue)"
215771,aisle,yes,clothing,yes,1408,zara,https://www.zara.com/us/en/pocket-overshirt-p05070605.html,faux suede bomber jacket beige,high shaft boots. lacing with eight pairs of eyelets. back pull tab for ease. rounded shape. chunky lug soles.,68.99,USD,jackets,woman,autumn,polyester,india,97137.92,premium,79,1,2.4096170318482035,1.700477640605337,2,"Premium Products (High Price, High Revenue)"
215772,end-cap,yes,clothing,no,1085,zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,knit contrast jacquard jacket sand,high top sneakers. lacing with nine pairs of eyelets. contrasting foxing around the upper. chunky rubberized soles.,50.99,USD,shoes,man,autumn,wool,bangladesh,55324.15,premium,57,1,0.6769495617228134,0.2432257914921968,2,"Premium Products (High Price, High Revenue)"
215773,aisle,no,clothing,no,901,zara,https://www.zara.com/us/en/denim-bomber-jacket-p00621400.html,stretch hooded technical jacket ecru,jacket made of dense cotton fabric cut on the bias. lapel collar and long sleeves with buttoned cuffs. welt pockets at hip and interior pocket. cropped length. front zip closure.,49.99,USD,jackets,woman,spring,polyester,china,45040.990000000005,premium,36,0,0.38921263126397565,-0.7845281231276697,0,"Basic Products (Low Price, No Promo)"
215774,aisle,no,clothing,no,937,zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,oversized faux leather bomber jacket khaki,regular fit overshirt with quilted interior. lapel collar and long sleeves with buttoned cuffs. patch pockets at chest and welt pockets at hip. front button closure.,25.99,USD,t-shirts,woman,spring,linen,india,24352.629999999997,cheap,43,0,-1.032442421172402,-0.8128868523069209,0,"Basic Products (Low Price, No Promo)"
